run_id	sample_id	DNA_kit	replicate	matrix_type	taxonomy_method	Method	Trimm	Paired	taxon	ngs_relative_abundance	expected_abundance
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.10687601926650737	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.10981529942731445	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.06644669473205143	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.0037831380134258734	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.033474923975479076	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.2862142202056282	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.1635371916783318	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.2174864443049991	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.002075590095090988	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	3.2179691396759504e-5	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.11349777155637078	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.13188846518961883	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.04658814821965857	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.00520506508342585	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.03408957098559485	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.29990775994033836	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.1504297994269341	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.20901205008438983	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.001903677827059701	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	1.3737881226204027e-4	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.10076735879420654	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.1441594379244024	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.054392196883463514	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.005200769321348667	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.033676181857845794	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.3017040083382485	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.14881996008629117	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.2030347346223145	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.002116880913329078	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	0	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.11049795179652089	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.13781541121623697	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.057309298924592175	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.0050255722446209405	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.03360591159770708	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.3040741847555399	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.15937225497387414	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.2161880699466616	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.0022911063417461307	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	1.8111512582973367e-5	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.10783594591902343	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.13080134387423364	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.039256703523594776	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.0065563675550363585	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.028647608014174732	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.3030359820089955	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.15472945345509065	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.22452978056426331	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.0015162873108900095	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	5.9629276270955434e-5	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.09872904456862477	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.1301536731634183	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.054441529235382306	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.004157012402889465	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.030570668552554386	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.3009892874076812	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.1502414954232398	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.21650205331383154	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.002097514324978101	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	1.6072906704813032e-5	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.1119960139191372	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.11987173820449559	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.06267629969541842	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.005038856251958886	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.03477099032654588	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.2819517930629042	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.1490460157126824	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.2441985997541553	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.0020522687189353855	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	0	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.10934744268077601	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.13041526374859708	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.04196461974239752	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.006253006253006253	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Aspergillus_fumigatus	0.0261870843049897	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Candida_albicans	0.31430852849637503	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cryptococcus_neoformans	0.15136062137613762	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Cutaneotrichosporon_dermatis	0.23101980817915377	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Fusarium_keratoplasticum	0.0019690219314562594	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Malassezia_globosa	3.629533514205087e-5	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Nakaseomyces_glabratus	0.09317012530964458	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Penicillium_chrysogenum	0.12266915894634642	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Saccharomyces_cerevisiae	0.055894816118758336	0.1
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	CustomDB BLAST	Cutadapt_SE	Cutadapt	SE	Trichophyton_interdigitale	0.0033845400019962436	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03541537423406363	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.2875349637030507	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.13952830291355123	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2264233084097909	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0018284520194599536	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	0	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.10923912451975926	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.13446740893111742	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.060719844146232625	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.004843221122974282	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03208240023368061	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.2881574005814196	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.1610796600503526	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.21955545046110192	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0016691472048739099	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	0	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.11784179266409804	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.131278427663333	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.043328279526518576	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.00500744161462173	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03195600320809941	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.2891039195058694	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.13671919755851136	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2591373545678961	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0014790588186278084	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	5.207953586717635e-5	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.09286822835834888	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.13952107658816545	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.04481964856729197	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.004343433291322508	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.02906415931197995	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.3055252553481118	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.14544700568842572	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2253283691076113	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0014153452270412074	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	0	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.10993716588386958	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.11320958828779287	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.06631388210264408	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.0037592290425234615	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03419132932683222	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.2842499149563443	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.16005593982688893	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2155951166043013	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0021393204066976605	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	3.0237744264277885e-5	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.11650602865026269	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.13476962618588653	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.046921419662093206	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.0055410666364289225	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03445394535275604	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.29810879313706373	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.14774067162446963	0.1
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2067886620430976	0.1
