Method	DNA_kit	taxon	NGS_mean	NGS_sd	NGS_bias	NGS_relative_deviation_pct
Cutadapt_PE	QIAamp	Cutaneotrichosporon_dermatis	0.23100389580422587	0.013528505949705685	0.13100389580422586	131.00389580422583
Cutadapt_PE	Zymo	Aspergillus_fumigatus	0.02908440895203283	0.0035048552321572985	-0.07091559104796717	-70.91559104796717
Cutadapt_PE	Zymo	Cryptococcus_neoformans	0.14548841866561155	0.007169704884422902	0.04548841866561154	45.48841866561154
Cutadapt_PE	Zymo	Trichophyton_interdigitale	0.00445660866800079	8.385156082730134e-4	-0.09554339133199921	-95.5433913319992
Cutadapt_PE	Zymo	Penicillium_chrysogenum	0.1264137014583076	0.008891648730431677	0.026413701458307598	26.4137014583076
Cutadapt_PE	Zymo	Fusarium_keratoplasticum	0.001784104860368834	3.160695362380708e-4	-0.09821589513963117	-98.21589513963116
Cutadapt_PE	Zymo	Candida_albicans	0.30359278931204725	0.010751818818319388	0.20359278931204725	203.59278931204722
Cutadapt_PE	Zymo	Nakaseomyces_glabratus	0.09731134268009772	0.005016700226137986	-0.0026886573199022823	-2.6886573199022825
Cutadapt_PE	Zymo	Malassezia_globosa	7.723004181209006e-5	4.763156660022964e-5	-0.09992276995818791	-99.92276995818791
Cutadapt_PE	Zymo	Saccharomyces_cerevisiae	0.052879523301984574	0.005168750764307632	-0.04712047669801543	-47.12047669801543
Cutadapt_PE	Zymo	Cutaneotrichosporon_dermatis	0.2389118720597368	0.0241269501639925	0.1389118720597368	138.9118720597368
Cutadapt_SE	DNeasy	Aspergillus_fumigatus	0.03184441208008747	0.002940259931751387	-0.06815558791991254	-68.15558791991253
Cutadapt_SE	DNeasy	Cryptococcus_neoformans	0.14732514452487105	0.00352906327951083	0.04732514452487105	47.32514452487105
Cutadapt_SE	DNeasy	Trichophyton_interdigitale	0.004617720472366077	5.888569709589153e-4	-0.09538227952763392	-95.38227952763391
Cutadapt_SE	DNeasy	Penicillium_chrysogenum	0.12475316370418679	0.012426423919666448	0.024753163704186787	24.753163704186786
Cutadapt_SE	DNeasy	Fusarium_keratoplasticum	0.0019083081468615854	2.9208137449862327e-4	-0.09809169185313842	-98.09169185313841
Cutadapt_SE	DNeasy	Candida_albicans	0.2997253865720377	0.0078239839162031425	0.19972538657203767	199.72538657203768
Cutadapt_SE	DNeasy	Nakaseomyces_glabratus	0.10877052278337164	0.0029625923295309234	0.008770522783371634	8.770522783371634
Cutadapt_SE	DNeasy	Malassezia_globosa	4.018226676203258e-6	8.036453352406516e-6	-0.0999959817733238	-99.9959817733238
Cutadapt_SE	DNeasy	Saccharomyces_cerevisiae	0.06173498334518165	0.0038375059119011585	-0.03826501665481836	-38.26501665481835
Cutadapt_SE	DNeasy	Cutaneotrichosporon_dermatis	0.21931634014435986	0.012349189230316963	0.11931634014435985	119.31634014435983
Cutadapt_SE	QIAamp	Aspergillus_fumigatus	0.033361085512478926	0.0013151131993919764	-0.06663891448752107	-66.63891448752108
Cutadapt_SE	QIAamp	Cryptococcus_neoformans	0.15916717703084238	0.0071259120993245805	0.05916717703084237	59.16717703084237
Cutadapt_SE	QIAamp	Trichophyton_interdigitale	0.005708819507605844	8.280005156123851e-4	-0.09429118049239416	-94.29118049239416
Cutadapt_SE	QIAamp	Penicillium_chrysogenum	0.12990045138009754	0.0023533053893611045	0.02990045138009753	29.900451380097532
Cutadapt_SE	QIAamp	Fusarium_keratoplasticum	0.002027589235057023	2.485847613975333e-4	-0.09797241076494298	-97.97241076494298
Cutadapt_SE	QIAamp	Candida_albicans	0.2903409695635403	0.009617541880213045	0.19034096956354027	190.34096956354026
Cutadapt_SE	QIAamp	Nakaseomyces_glabratus	0.11158973657392471	0.003627284242568106	0.011589736573924703	11.589736573924704
Cutadapt_SE	QIAamp	Malassezia_globosa	1.2572800994933217e-5	1.5612581753200475e-5	-0.09998742719900507	-99.98742719900507
Cutadapt_SE	QIAamp	Saccharomyces_cerevisiae	0.04268562719083243	0.003031405141071532	-0.057314372809167576	-57.314372809167565
Cutadapt_SE	QIAamp	Cutaneotrichosporon_dermatis	0.22520597120462593	0.012996403434292295	0.12520597120462593	125.20597120462591
Cutadapt_SE	Zymo	Aspergillus_fumigatus	0.03013188021782711	0.0034444518811212986	-0.06986811978217289	-69.86811978217288
