run_id	sample_id	DNA_kit	replicate	matrix_type	pipeline	preprocess_method	read_strategy	taxonomy_method	BLAST	Paired	Trimm	taxonomic_rank	TP	FP	FN	precision	recall	F1	false_discovery_rate	Bray_Curtis	R2	detection_threshold	Method
fig4_q20_PE_itsxpress_unite	4D	DNeasy	4	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6041336918354443	0.20200646073124837	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	4Q	QIAamp	4	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	5	5	5	0.5	0.5	0.5	0.5	0.6225950145941601	0.17314073868444077	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	4Q	QIAamp	4	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6203880927924171	0.1750994308625183	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	4Z	Zymo	4	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6219836111896015	0.17922546481615462	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	4Z	Zymo	4	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6199457131358799	0.1809880343939744	count_gt_0	ITSx_PE
fig4_q20_SE_cutadapt_unite	1D	DNeasy	1	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	5	5	0.5	0.5	0.5	0.5	0.604749288701001	0.18527033326253114	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	1D	DNeasy	1	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6028140946632415	0.18706751894575466	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	1Q	QIAamp	1	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6257339343933576	0.19040557637712904	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	1Q	QIAamp	1	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6240629479172081	0.19195227424972341	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	1Z	Zymo	1	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6330726355444912	0.15210011726068945	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	1Z	Zymo	1	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	7	6	3	0.5384615384615384	0.7	0.608695652173913	0.46153846153846156	0.6316075874071954	0.15326400866801074	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	2D	DNeasy	2	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6052185991136979	0.1947311512846399	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	2D	DNeasy	2	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6037351298744246	0.19605264236020167	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	2Q	QIAamp	2	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6199005972183252	0.19313568133730938	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	2Q	QIAamp	2	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6178243616978637	0.19512095128170234	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	2Z	Zymo	2	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6113114561739741	0.18904884448224418	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	2Z	Zymo	2	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6093851449133647	0.1909019723006185	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	3D	DNeasy	3	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6091158150890791	0.1984339846344099	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	3D	DNeasy	3	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6069885498336061	0.20052882926159102	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	3Q	QIAamp	3	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6271079661353501	0.18717520827129072	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	3Q	QIAamp	3	mock_only	ITSdetector	Cutadapt	SE	UNITE+BLAST	BLAST	SE	Cutadapt	Species	7	6	3	0.5384615384615384	0.7	0.608695652173913	0.46153846153846156	0.6248244489773813	0.18926216611799956	count_gt_0	Cutadapt_SE
fig4_q20_SE_cutadapt_unite	3Z	Zymo	3	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6179268613969933	0.18374216474569074	count_gt_0	Cutadapt_SE
