feature_id	taxonomy_method	Genus	Species	taxon_string	run_id	preprocess_method	read_strategy	Paired	Trimm	Genus_original	Species_original
f9e0459672e12d102a630e4436ffb437	UNITE	Candolleomyces	Unclassified	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Candolleomyces; s__Candolleomyces_g	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candolleomyces	Unclassified
d17228a9992e50708dfe3ab981c02b40	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
429ef104fcabfbb4b403c2c09309eadf	UNITE	Penicillium	Penicillium_sumatraense	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sumatraense	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Penicillium	Penicillium_sumatraense
a65c458a2eaee29b99fc1cc9465e919e	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
f995e145056827d946990165fee89f13	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
6734e9cf02163049e17ba80c6b32c086	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
0901d27d4685ab03d4aa96618f51bbc4	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
d25e7da93e6b99dc8a029aa614772d33	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
3055f49397f6797b6af3d93deaed571e	UNITE	Rhodotorula	Rhodotorula_mucilaginosa	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula_mucilaginosa	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Rhodotorula	Rhodotorula_mucilaginosa
6ea70f7a936fb3c83b92541a31d0699e	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
90c790cd51b041fe427de8b5a8538108	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
bd59c047dfd8722ab82188dd160d6676	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
c73a84e1852214049db88e6e75e7fcd5	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
c9e7884f1c2075801461d85650da4f8d	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
b59d253253520539b9365d889477b441	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
56b3fd0a76a57716fa9dc86ef499f86a	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
593628bb9050300495d659b459fd5aa3	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
21feee196968505b63639074b75a7d27	UNITE	Kazachstania	Kazachstania_servazzii	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania; s__Kazachstania_servazzii	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Kazachstania	Kazachstania_servazzii
51274328fae601e51cb78952f19c2422	UNITE	Helotiales_o	Helotiales_o	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_o; g__Helotiales_o; s__Helotiales_o	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Helotiales_o	Helotiales_o
28545e23c1f29aea79e54c2490f42375	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
fcbc999ca804479fd39bdcaef8c7c1c0	UNITE	Aspergillus	Unclassified	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_g	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Aspergillus	Unclassified
0768181f519364a9439b4901c0812f7d	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c37e09b9fad0c4eba3557a245868649d	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
c4f98e0590c3c3c748b905428148ad3a	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
5508856d9d35057c551dd5960df94f40	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
22381edf2faa88f0c0f8bece81941d9f	UNITE	Trechispora	Unclassified	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora; s__Trechispora_g	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Trechispora	Unclassified
b506688e1799c79d472e572c36c88f96	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
6790f42c7414d04cbfca2d0bc9403137	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
45abd68f253254c6fa3ef6981b6b7e84	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
734b3bd502cf4e15ab36e06823ea19d1	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
e2d6b080c35429edc1bf79320290191c	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
4bc9878d9cb5210bbfa8e56b3f990fe1	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
79b8b59b62b6bcd94537b80830d7f47d	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
0d2a77295862dea2a5fc3940be192278	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
0ae1e837235a2579609ba6290feae7d9	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
690485dcc88ee46eafca88455c1350fb	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
810614b36a07abd1a925d29282f91909	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
ea7f5040ec9eea16e64fd85b2b7d0572	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
25a303dbf5b2a6790682c1e63eb0bc86	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c736e249da125d2afbdc5153e798f4ff	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
eb0a24cde4475b6ba4de24cc713e47bd	UNITE	Cryptococcus	Cryptococcus_neoformans	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_neoformans	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Cryptococcus	Cryptococcus_neoformans
424a42c649741aeff084e4e4be42d5e8	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
7eb255283c6c52bd61ca80e88b608ef1	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
464e19f539c8d48eeb059761e4076133	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
1517c3efbe21dfb398ed386a41eebbb8	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c9724494bb18bcad90882e40457e048a	UNITE	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
1c99b355daab861d42ef02ad4aecd425	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
40c28c9bd0d7ff3d3dd7bc907bd4743b	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
3d5f170d59af5aa3757284a921c5a385	UNITE	Cutaneotrichosporon	Cutaneotrichosporon_mucoides	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_mucoides	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Cutaneotrichosporon	Cutaneotrichosporon_mucoides
a4d6aeda4e809ef4f25111f66e15a8ca	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
621f2a9745265d827cc94a1d025b8a38	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
d451ec00d290f5d04b65f2b8efdebc57	UNITE	Komagataella	Komagataella_phaffii	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Komagataella; s__Komagataella_phaffii	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Komagataella	Komagataella_phaffii
4aae9ea7e4bfc0aaa35d3772535cb612	UNITE	Irpex	Irpex_hacksungii	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hacksungii	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Irpex	Irpex_hacksungii
8fa01d73021156ed6e2382e0d80dec3a	UNITE	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
29555bd5b7d79e088911358e619af0af	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
a264df5dbe2ffe5b564231684a02d56d	UNITE	Debaryomyces	Debaryomyces_delbrueckii	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Debaryomyces; s__Debaryomyces_delbrueckii	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Debaryomyces	Debaryomyces_delbrueckii
d3d0cebd4289cec189f3d8079a0de58e	UNITE	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
754268c86474386269e578a4eb485b8a	UNITE	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Candida	Candida_albicans
4ff375ae9b66ece9a7f74f5a13354b9d	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
8d3e05b052f65c88c539505f87882851	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
e160892fa06aeac24cede5fd0d9fac0c	UNITE	Pichia	Pichia_kudriavzevii	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Pichia	Pichia_kudriavzevii
feb42ca1b6adcd738ff9ba386892f11e	UNITE	Penicillium	Unclassified	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_g	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Penicillium	Unclassified
2e723fe0c70769428c06e39a8f19d9d8	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
315a14f72987afaafb1b8701eaa0b075	UNITE	Cryptococcus	Cryptococcus_neoformans	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_neoformans	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Cryptococcus	Cryptococcus_neoformans
644c895ef79df8c731420be73cf8b6c0	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
80e1bf7ccd84a6512dc5cc240266fbbc	UNITE	Malassezia	Malassezia_globosa	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_globosa	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Malassezia	Malassezia_globosa
26461f63a0aa3891866f330d837eb06e	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
0b670ea5bad69a636e48836a55475086	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
267cae1380db2b4584c9e1a67d952b7c	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
9d85d8067d02e30a806463de2845ccdd	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
14f563b611081c3d96a3656b7e727a14	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
4e69eeb85eb9ec34c929b61a9a698d0e	UNITE	Saccharomyces	Unclassified	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_g	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Saccharomyces	Unclassified
c4de8920d09cfcb35cb11ca9ed00200f	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
78d85a0a8430d95559a3ab36a25e22d8	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
7022c374ae44a6ea810bc3bc7018547c	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
a920043b0a1f468a1d704fb1d44f1538	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
260b8bebae425ab1944a3e6b09292088	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
7afb59c70eff2cec5a071dd7c3ca79e0	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
1d1e47a562efc72e0e1a703adb1156bc	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
11472a6b13e3d38e37aa6d6f3b131991	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
7243d6f6c59327bcf48abb33a65296e7	UNITE	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Ascomycota_p	Ascomycota_p
5105a2d6db57cdbabd078e95db2396c5	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
90aa0385993cdfbec9b8925a1163afb6	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
955eb7ae0fe2a3213438ef5bec2de66e	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
c97fecfe6785166d168fafdd986ee02f	UNITE	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	fig4_q20_SE_cutadapt_unite	Cutadapt	SE	SE	Cutadapt	Fungi_k	Fungi_k
