ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Final_Taxon	Replacement_Status	Replacement_Reason
628fa4d9864efdb099121fdc264211a5	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_patris-mei	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_patris-mei	qiime_species_retained	QIIME already had a species-level assignment.
fb1e99770074de04d7dff1b96c37c523	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_g	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_g	ambiguous_blast_hit	Top 1 and Top 2 had exact score ties but different species.
bfa6afd86523df0a5ddd44a01da73ddb	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_genus_unresolved	QIIME genus was unresolved.
dc4c92957db247364b6bca5eb5bd2b66	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_genus_unresolved	QIIME genus was unresolved.
442a16533e54a9749b2cc6af051e2025	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum_commune	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Schizophyllaceae; g__Schizophyllum; s__Schizophyllum_commune	qiime_species_retained	QIIME already had a species-level assignment.
12cc799b99ed75d931516e3b1cc680ad	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera_adusta	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Phanerochaetaceae; g__Bjerkandera; s__Bjerkandera_adusta	qiime_species_retained	QIIME already had a species-level assignment.
af01a0d35b83bc29b5aed222ed1a3fa5	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_circinelloides	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_circinelloides	qiime_species_retained	QIIME already had a species-level assignment.
5a06576196c23f808bdfe0399228553a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Candolleomyces	Candolleomyces_subminutisporus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Candolleomyces; s__Candolleomyces_subminutisporus	qiime_species_retained	QIIME already had a species-level assignment.
adda5ef25aa444e1e8e3dbf448184191	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	Bullera_alba	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleraceae; g__Bullera; s__Bullera_alba	qiime_species_retained	QIIME already had a species-level assignment.
4c2a20f52c5307c38f027444128a1e56	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_genus_unresolved	QIIME genus was unresolved.
d0b4254cf72c2997dd42ad82af681f04	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_neoformans	qiime_species_retained	QIIME already had a species-level assignment.
b6d153f4aa1b7adc86d16ea7f46db14a	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia_asiatica	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Gnomoniaceae; g__Ophiognomonia; s__Ophiognomonia_asiatica	qiime_species_retained	QIIME already had a species-level assignment.
6d4528949a1b4da8c05713abbbd208fd	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_hacksungii	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hacksungii	qiime_species_retained	QIIME already had a species-level assignment.
